date,implied_div_amount,Close,ticker,trailing_12m_dividend,dividend_yield
2018-04-30,0.7234910739836219,136.36000061035156,AMT,2.745119406746438,0.02013141239703138
2018-05-31,0.0,138.3699951171875,AMT,2.745119406746438,0.01983897885102589
2018-06-30,0.7724529735592576,144.1699981689453,AMT,2.872619592872363,0.01992522459149989
2018-07-31,0.0,148.24000549316406,AMT,2.872619592872363,0.01937816706978489
2018-08-31,0.0,149.1199951171875,AMT,2.872619592872363,0.01926381227825876
2018-09-30,0.7912829226140824,145.3000030517578,AMT,2.9939695135815643,0.020605433246378337
2018-10-31,0.0,155.80999755859375,AMT,2.9939695135815643,0.019215516080446988
2018-11-30,0.0,164.49000549316406,AMT,2.9939695135815643,0.01820152844305175
2018-12-31,0.8663241992413406,158.19000244140625,AMT,3.1535511693983023,0.019935211585614464
2019-01-31,0.0,172.83999633789062,AMT,3.1535511693983023,0.01824549430811906
2019-02-28,0.0,176.14999389648438,AMT,3.1535511693983023,0.01790264705459772
2019-03-31,0.0,197.05999755859375,AMT,3.1535511693983023,0.01600300014446426
2019-04-30,0.9036297326684782,195.3000030517578,AMT,3.333689828083159,0.017069584106456336
2019-05-31,0.0,208.77000427246097,AMT,3.333689828083159,0.015968241413323134
2019-06-30,0.9252977952313647,204.4499969482422,AMT,3.4865346497552663,0.0170532389425171
2019-07-31,0.0,211.6199951171875,AMT,3.4865346497552663,0.016475450005679047
2019-08-31,0.0,230.19000244140625,AMT,3.4865346497552663,0.01514633395359013
2019-09-30,0.9582060899595445,221.1300048828125,AMT,3.653457817100728,0.016521764285388915
2019-10-31,0.0,218.0800018310547,AMT,3.653457817100728,0.01675283284310975
2019-11-30,0.0,214.02999877929688,AMT,3.653457817100728,0.017069839919347452
2019-12-31,1.0179903276577449,229.82000732421875,AMT,3.805123945517132,0.01655697425920386
2020-01-31,0.0,231.7400054931641,AMT,3.805123945517132,0.016419797425220033
2020-02-29,0.0,226.8000030517578,AMT,3.805123945517132,0.016777442214799126
2020-03-31,0.0,217.75,AMT,3.805123945517132,0.01747473683360336
2020-04-30,1.043363438388667,238.0,AMT,3.944857651237321,0.01657503214805597
2020-05-31,0.0,258.1700134277344,AMT,3.944857651237321,0.01528007687206301
2020-06-30,1.0779494844744077,258.5400085449219,AMT,4.097509340480364,0.01584864703742134
2020-07-31,0.0,261.3900146484375,AMT,4.097509340480364,0.015675844947602165
2020-08-31,0.0,249.1499938964844,AMT,4.097509340480364,0.016445954007058002
2020-09-30,1.163132460374293,241.72999572753903,AMT,4.302435710895113,0.017798518127409037
2020-10-31,0.0,229.6499938964844,AMT,4.302435710895113,0.018734752123853535
2020-11-30,0.0,231.1999969482422,AMT,4.302435710895113,0.018609151244315465
2020-12-31,1.2237609232805062,224.4600067138672,AMT,4.508206306517874,0.0200846750943243
2021-01-31,0.0,227.36000061035156,AMT,4.508206306517874,0.019828493553903596
2021-02-28,0.0,216.1300048828125,AMT,4.508206306517874,0.020858771131580092
2021-03-31,0.0,239.05999755859375,AMT,4.508206306517874,0.018858053846557535
2021-04-30,1.252186660219696,254.77000427246097,AMT,4.717029528348903,0.018514854375495195
2021-05-31,0.0,255.4600067138672,AMT,4.717029528348903,0.018464845394106255
2021-06-30,1.2903228342547362,270.1400146484375,AMT,4.929402878129231,0.018247584996041396
2021-07-31,0.0,282.79998779296875,AMT,4.929402878129231,0.01743070399896174
2021-08-31,0.0,292.1700134277344,AMT,4.929402878129231,0.016871693368862697
2021-09-30,1.2784701393957834,265.4100036621094,AMT,5.044740557150722,0.019007348960264236
2021-10-31,0.0,281.9700012207031,AMT,5.044740557150722,0.017891054138068078
2021-11-30,0.0,262.4800109863281,AMT,5.044740557150722,0.01921952280554228
2021-12-31,1.3844508557625292,292.5,AMT,5.205430489632745,0.017796343554299984
2022-01-31,0.0,251.5,AMT,5.205430489632745,0.020697536738102366
2022-02-28,0.0,226.8699951171875,AMT,5.205430489632745,0.022944552394175925
2022-03-31,0.0,251.22000122070312,AMT,5.205430489632745,0.02072060530347519
2022-04-30,1.3746772839936525,241.02000427246097,AMT,5.327921113406702,0.022105721595555843
2022-05-31,0.0,256.1300048828125,AMT,5.327921113406702,0.020801628125702777
2022-06-30,1.3954317484258079,255.58999633789065,AMT,5.433030027577773,0.021256817971839922
2022-07-31,0.0,270.8299865722656,AMT,5.433030027577773,0.020060666458468684
2022-08-31,0.0,254.0500030517578,AMT,5.433030027577773,0.021385671963447674
2022-09-30,0.0,214.6999969482422,AMT,4.15455988818199,0.019350535385352294
2022-10-31,1.4191372771357744,207.19000244140625,AMT,5.573697165317764,0.026901380856414716
2022-11-30,0.0,221.25,AMT,5.573697165317764,0.02519185159465656
2022-12-31,1.560070922729931,211.86000061035156,AMT,5.749317232285166,0.027137341714914786
2023-01-31,0.0,223.38999938964844,AMT,5.749317232285166,0.025736681355448272
2023-02-28,0.0,198.0099945068359,AMT,5.749317232285166,0.0290354900852577
2023-03-31,0.0,204.33999633789065,AMT,5.749317232285166,0.028136034723120297
2023-04-30,1.5682955363971995,204.38999938964844,AMT,5.942935484688713,0.029076449446820144
2023-05-31,0.0,184.44000244140625,AMT,5.942935484688713,0.03222151055098089
2023-06-30,1.5931203548309758,193.94000244140625,AMT,6.140624091093881,0.03166249362582691
2023-07-31,0.0,190.30999755859375,AMT,6.140624091093881,0.03226642935142317
2023-08-31,0.0,181.32000732421875,AMT,6.140624091093881,0.03386622459215886
2023-09-30,0.0,164.4499969482422,AMT,6.140624091093881,0.037340372180283694
2023-10-31,1.601424003032268,178.19000244140625,AMT,6.322910816990374,0.03548409411504173
2023-11-30,0.0,208.77999877929688,AMT,6.322910816990374,0.030285040971163035
2023-12-31,1.717281699373092,215.8800048828125,AMT,6.480121593633536,0.0300172384985408
2024-01-31,0.0,195.6499938964844,AMT,6.480121593633536,0.033120990522811235
2024-02-29,0.0,198.86000061035156,AMT,6.480121593633536,0.032586350064087326
2024-03-31,0.0,197.58999633789065,AMT,6.480121593633536,0.0327957979337787
2024-04-30,1.6047080912813267,171.55999755859375,AMT,6.516534148517662,0.03798399534420626
2024-05-31,0.0,195.7400054931641,AMT,6.516534148517662,0.033291784845409345
2024-06-30,1.6355328594311673,194.3800048828125,AMT,6.558946653117854,0.03374290816111514
2024-07-31,0.0,220.3999938964844,AMT,6.558946653117854,0.029759286909047757
2024-08-31,0.0,224.05999755859375,AMT,6.558946653117854,0.029273171135345697
2024-09-30,0.0,232.55999755859375,AMT,6.558946653117854,0.028203245278523532
2024-10-31,1.606289714685527,213.5399932861328,AMT,6.563812364771113,0.030738093898766475
2024-11-30,0.0,209.0,AMT,6.563812364771113,0.031405800788378534
2024-12-31,1.6156466980637487,183.41000366210935,AMT,6.46217736346177,0.035233505449173
2025-01-31,0.0,184.9499969482422,AMT,6.46217736346177,0.03494013230651847
2025-02-28,0.0,205.6199951171875,AMT,6.46217736346177,0.031427767322817164
2025-03-31,0.0,217.6000061035156,AMT,6.46217736346177,0.029697505432916278
2025-04-30,1.7543176044075044,225.41000366210935,AMT,6.6117868765879475,0.029332269061576554
2025-05-31,0.0,214.6499938964844,AMT,6.6117868765879475,0.030802641810353377
2025-06-30,1.6905652909277626,221.02000427246097,AMT,6.666819308084543,0.030163872858612675
2025-07-31,0.0,208.38999938964844,AMT,6.666819308084543,0.031992030940116746
2025-08-31,0.0,203.8500061035156,AMT,6.666819308084543,0.03270453327678153
2025-09-30,1.695324572590085,192.32000732421875,AMT,8.362143880674628,0.04348036378023571
2025-10-31,0.0,178.97999572753906,AMT,6.755854165989101,0.03774642042272437
2025-11-30,0.0,181.27000427246097,AMT,6.755854165989101,0.03726956477495637
2025-12-31,1.7108969339314697,176.72000122070312,AMT,6.851104401856821,0.03876813238191739
2015-01-31,0.0,97.5199966430664,ARE,0.0,0.0
2015-02-28,0.0,95.91000366210938,ARE,0.0,0.0
2015-03-31,0.7443646529010699,98.04000091552734,ARE,0.7443646529010699,0.007592458649020465
2015-04-30,0.0,92.37999725341795,ARE,0.7443646529010699,0.008057638829097597
2015-05-31,0.0,92.7300033569336,ARE,0.7443646529010699,0.008027225557577988
2015-06-30,0.7745664205935635,87.45999908447266,ARE,1.5189310734946333,0.017367151719583074
2015-07-31,0.0,92.70999908447266,ARE,1.5189310734946333,0.016383681247916528
2015-08-31,0.0,85.98999786376953,ARE,1.5189310734946333,0.0176640436240156
2015-09-30,0.75504782673572,84.66999816894531,ARE,2.2739789002303534,0.02685696172678539
2015-10-31,0.0,89.73999786376953,ARE,2.2739789002303534,0.02533963621976439
2015-11-30,0.0,92.08999633789062,ARE,2.2739789002303534,0.024693006739698608
2015-12-31,0.7785184729469106,90.36000061035156,ARE,3.052497373177264,0.03378151120582853
2016-01-31,0.0,79.18000030517578,ARE,3.052497373177264,0.038551368545242735
2016-02-29,0.0,79.16000366210938,ARE,3.052497373177264,0.03856110702327277
2016-03-31,0.8144565792029755,90.88999938964844,ARE,3.1225892994791695,0.03435569722134694
2016-04-30,0.0,92.9499969482422,ARE,3.12258929947917,0.03359429157612492
2016-05-31,0.0,96.9000015258789,ARE,3.12258929947917,0.03222486326427173
2016-06-30,0.8124442756787197,103.5199966430664,ARE,3.160467154564326,0.030530016007066868
2016-07-31,0.0,112.3000030517578,ARE,3.160467154564326,0.0281430727397906
2016-08-31,0.0,110.08999633789062,ARE,3.160467154564326,0.028708032152750293
2016-09-30,0.8075730747117695,108.7699966430664,ARE,3.212992402540375,0.029539326116594017
2016-10-31,0.0,107.80999755859376,ARE,3.212992402540375,0.029802360405343137
2016-11-30,0.0,109.58999633789062,ARE,3.212992402540375,0.02931830011777714
2016-12-31,0.8280176626620054,111.12999725341795,ARE,3.2624915922554703,0.029357434292162983
2017-01-31,0.0,110.81999969482422,ARE,3.2624915922554703,0.029439556048003156
2017-02-28,0.0,119.30999755859376,ARE,3.2624915922554703,0.02734466230001592
2017-03-31,0.8298462033484827,110.5199966430664,ARE,3.277881216400977,0.029658716213927957
2017-04-30,0.0,112.51000213623048,ARE,3.277881216400977,0.029134131669751637
2017-05-31,0.0,116.68000030517578,ARE,3.277881216400977,0.028092914019778027
2017-06-30,0.8585107747405681,120.47000122070312,ARE,3.323947715462826,0.027591497317023317
2017-07-31,0.0,121.25,ARE,3.323947715462826,0.027414001777012996
2017-08-31,0.0,121.30999755859376,ARE,3.323947715462826,0.02740044334645486
2017-09-30,0.8656865718299738,118.97000122070312,ARE,3.3820612125810303,0.028427848851635424
2017-10-31,0.0,123.95999908447266,ARE,3.3820612125810303,0.027283488525006536
2017-11-30,0.0,127.05999755859376,ARE,3.3820612125810303,0.02661782840835796
2017-12-31,0.9023225115796918,130.58999633789062,ARE,3.4563660614987164,0.02646731111436484
2018-01-31,0.0,129.6999969482422,ARE,3.4563660614987164,0.026648929397261333
2018-02-28,0.0,121.30999755859376,ARE,3.4563660614987164,0.02849201328051517
2018-03-31,0.918430495962415,124.88999938964844,ARE,3.5449503541126486,0.028384581403132533
2018-04-30,0.0,124.56999969482422,ARE,3.5449503541126486,0.02845749669099452
2018-05-31,0.0,124.91999816894533,ARE,3.5449503541126486,0.02837776501820275
2018-06-30,0.9484093172950719,126.16999816894533,ARE,3.6348488966671524,0.028809138063075685
2018-07-31,0.0,127.44000244140624,ARE,3.6348488966671524,0.028522040387894423
2018-08-31,0.0,128.35000610351562,ARE,3.6348488966671524,0.02831981865069495
2018-09-30,0.9394131478796547,125.79000091552734,ARE,3.7085754727168334,0.029482275584108465
2018-10-31,0.0,122.2300033569336,ARE,3.7085754727168334,0.030340958609705065
2018-11-30,0.0,124.5,ARE,3.7085754727168334,0.02978775480093842
2018-12-31,0.9736128228123617,115.23999786376952,ARE,3.779865783949503,0.03279994666797769
2019-01-31,0.0,131.7100067138672,ARE,3.779865783949503,0.028698394892356628
2019-02-28,0.0,135.88999938964844,ARE,3.779865783949503,0.027815628824246198
2019-03-31,0.9787988164684153,142.55999755859375,ARE,3.8402341044555035,0.026937669544201025
2019-04-30,0.0,142.38999938964844,ARE,3.8402341044555035,0.026969830191141103
2019-05-31,0.0,146.41000366210938,ARE,3.8402341044555035,0.026229314994883433
2019-06-30,1.0155435042484329,141.08999633789062,ARE,3.9073682914088645,0.0276941554527457
2019-07-31,0.0,146.36000061035156,ARE,3.9073682914088645,0.026696968263967807
2019-08-31,0.0,149.83999633789062,ARE,3.9073682914088645,0.026076937979881632
2019-09-30,0.9927648993387813,154.0399932861328,ARE,3.960720042867991,0.025712283922986565
2019-10-31,0.0,158.75,ARE,3.960720042867991,0.024949417592869234
2019-11-30,0.0,162.52000427246094,ARE,3.960720042867991,0.024370661695454657
2019-12-31,1.0319630322517988,161.5800018310547,ARE,4.019070252307428,0.024873562363922363
2020-01-31,0.0,163.1999969482422,ARE,4.019070252307428,0.024626656418272178
2020-02-29,0.0,151.8800048828125,ARE,4.019070252307428,0.02646214197457039
2020-03-31,1.0459912135675231,137.05999755859375,ARE,4.086262649406536,0.02981367811319011
2020-04-30,0.0,157.08999633789062,ARE,4.086262649406536,0.026012239764887663
2020-05-31,0.0,153.72000122070312,ARE,4.086262649406536,0.026582504664046252
2020-06-30,1.0656521225792828,162.25,ARE,4.1363712677373865,0.025493813668643367
2020-07-31,0.0,177.5500030517578,ARE,4.1363712677373865,0.02329693718186864
2020-08-31,0.0,168.3800048828125,ARE,4.1363712677373865,0.02456569157731156
2020-09-30,1.0575910032320421,160.0,ARE,4.201197371630647,0.02625748357269154
2020-10-31,0.0,151.52000427246094,ARE,4.201197371630647,0.02772701460644179
2020-11-30,0.0,163.72999572753906,ARE,4.201197371630647,0.025659301785005872
2020-12-31,1.0963367061114933,178.22000122070312,ARE,4.265571045490342,0.023934300394308532
2021-01-31,0.0,167.11000061035156,ARE,4.265571045490342,0.025525528274255256
2021-02-28,0.0,159.69000244140625,ARE,4.265571045490342,0.02671157229805587
2021-03-31,1.078383692506417,164.3000030517578,ARE,4.297963524429235,0.02615924190260234
2021-04-30,0.0,181.1000061035156,ARE,4.297963524429235,0.023732542129085005
2021-05-31,0.0,178.25999450683594,ARE,4.297963524429235,0.024110645444143198
2021-06-30,1.1186764451125055,181.94000244140625,ARE,4.350987846962457,0.02391441018235499
2021-07-31,0.0,201.33999633789065,ARE,4.350987846962457,0.021610151614687573
2021-08-31,0.0,206.3699951171875,ARE,4.350987846962457,0.02108343242675246
2021-09-30,1.1338935886348267,191.07000732421875,ARE,4.4272904323652424,0.023171038167454285
2021-10-31,0.0,204.13999938964844,ARE,4.4272904323652424,0.02168752055257301
2021-11-30,0.0,200.07000732421875,ARE,4.4272904323652424,0.0221287063042423
2021-12-31,1.1538730318169572,222.9600067138672,ARE,4.484826758070707,0.02011493820874454
2022-01-31,0.0,194.83999633789065,ARE,4.484826758070707,0.023017998575062277
2022-02-28,0.0,189.3999938964844,ARE,4.484826758070707,0.023679128313604202
2022-03-31,1.1533231173307625,201.25,ARE,4.559766182895052,0.022657223269043736
2022-04-30,0.0,182.16000366210935,ARE,4.559766182895052,0.025031653992239777
2022-05-31,0.0,165.9499969482422,ARE,4.559766182895052,0.027476747615230075
2022-06-30,1.1900566367881975,145.02999877929688,ARE,4.6311463745707435,0.03193233409329548
2022-07-31,0.0,165.77999877929688,ARE,4.6311463745707435,0.027935495286956748
2022-08-31,0.0,153.39999389648438,ARE,4.6311463745707435,0.03019000364299806
2022-09-30,1.1665176524636978,140.19000244140625,ARE,4.663770438399615,0.03326749666295842
2022-10-31,0.0,145.3000030517578,ARE,4.663770438399615,0.03209752471056947
2022-11-30,0.0,155.61000061035156,ARE,4.663770438399615,0.029970891460104326
2022-12-31,1.2352087258991784,145.6699981689453,ARE,4.745106132481837,0.03257435430855537
2023-01-31,0.0,160.74000549316406,ARE,4.745106132481837,0.029520380554445336
2023-02-28,0.0,149.77999877929688,ARE,4.745106132481837,0.03168050588299058
2023-03-31,1.2314394449693544,125.58999633789062,ARE,4.823222460120428,0.038404511511760095
2023-04-30,0.0,124.18000030517578,ARE,4.823222460120428,0.03884057374993739
2023-05-31,0.0,113.45999908447266,ARE,4.823222460120428,0.04251033402996476
2023-06-30,1.2631696690776542,113.48999786376952,ARE,4.896335492409885,0.04314332174265542
2023-07-31,0.0,125.68000030517578,ARE,4.896335492409885,0.038958748253665014
2023-08-31,0.0,116.33999633789062,ARE,4.896335492409885,0.042086433269168014
2023-09-30,1.2610952144877745,100.0999984741211,ARE,4.990913054433961,0.04985927203309863
2023-10-31,0.0,93.12999725341795,ARE,4.990913054433961,0.05359082144986094
2023-11-30,0.0,109.4000015258789,ARE,4.990913054433961,0.04562077682652815
2023-12-31,1.2789058157475983,126.7699966430664,ARE,5.034610144282381,0.03971452455313878
2024-01-31,0.0,120.9000015258789,ARE,5.034610144282381,0.0416427632815597
2024-02-29,0.0,124.7300033569336,ARE,5.034610144282381,0.04036406645380334
2024-03-31,1.3191612712893062,128.91000366210938,ARE,5.122331970602333,0.039735721240289935
2024-04-30,0.0,115.87000274658205,ARE,5.122331970602333,0.04420757615588675
2024-05-31,0.0,119.0,ARE,5.122331970602333,0.04304480647564986
2024-06-30,1.3212321650444518,116.97000122070312,ARE,5.180394466569131,0.04428823127730485
2024-07-31,0.0,117.29000091552734,ARE,5.180394466569131,0.04416740068320119
2024-08-31,0.0,119.56999969482422,ARE,5.180394466569131,0.04332520264105489
2024-09-30,1.2894513471398867,118.75,ARE,5.2087505992212435,0.04386316294081047
2024-10-31,0.0,111.5500030517578,ARE,5.2087505992212435,0.0466943115797536
2024-11-30,0.0,110.2300033569336,ARE,5.2087505992212435,0.04725347401428349
2024-12-31,1.334636665985084,97.5500030517578,ARE,5.264481449458729,0.05396700445683754
2025-01-31,0.0,97.3499984741211,ARE,5.264481449458729,0.054077879116333064
2025-02-28,0.0,102.26000213623048,ARE,5.264481449458729,0.05148133521888061
2025-03-31,1.2952143737473782,92.51000213623048,ARE,5.2405345519168005,0.0566483021392603
2025-04-30,0.0,72.66000366210938,ARE,5.2405345519168005,0.07212406121374346
2025-05-31,0.0,70.19000244140625,ARE,5.2405345519168005,0.07466212237692305
2025-06-30,1.3306239717659798,72.62999725341797,ARE,5.249926358638328,0.07228316889949031
2025-07-31,0.0,76.43000030517578,ARE,5.249926358638328,0.06868934106602126
2025-08-31,0.0,82.44000244140625,ARE,5.249926358638328,0.063681783153387
2025-09-30,1.323811913887502,83.33999633789062,ARE,5.284286925385944,0.06340637338117372
2025-10-31,0.0,58.220001220703125,ARE,5.284286925385944,0.09076411567485236
2025-11-30,0.0,53.66999816894531,ARE,5.284286925385944,0.09845886166703006
2025-12-31,0.0,49.470001220703125,ARE,3.94965025940086,0.07983929981687442
2015-01-31,0.0,172.99000549316406,AVB,0.0,0.0
2015-02-28,0.0,168.33999633789062,AVB,0.0,0.0
2015-03-31,1.2458151946171367,174.25,AVB,1.2458151946171367,0.007149585048018001
2015-04-30,0.0,164.33999633789062,AVB,1.2458151946171367,0.00758071815978189
2015-05-31,0.0,166.5,AVB,1.2458151946171367,0.007482373541244065
2015-06-30,1.2630520492781816,159.8699951171875,AVB,2.5088672438953186,0.01569317145507057
2015-07-31,0.0,172.33999633789062,AVB,2.5088672438953186,0.014557661002710139
2015-08-31,0.0,165.05999755859375,AVB,2.5088672438953186,0.01519972907430045
2015-09-30,1.233978485881611,174.82000732421875,AVB,3.7428457297769295,0.02140971040480224
2015-10-31,0.0,174.8300018310547,AVB,3.7428457297769295,0.021408486475872675
2015-11-30,0.0,181.7899932861328,AVB,3.7428457297769295,0.020588843544791742
2015-12-31,1.269861906685721,184.1300048828125,AVB,5.01270763646265,0.02722374139756816
2016-01-31,0.0,171.49000549316406,AVB,5.01270763646265,0.029230319411602486
2016-02-29,0.0,171.63999938964844,AVB,5.01270763646265,0.02920477542698573
2016-03-31,1.3793410530908727,190.1999969482422,AVB,5.146233494936386,0.02705695887228008
2016-04-30,0.0,176.7899932861328,AVB,5.146233494936386,0.029109303073547036
2016-05-31,0.0,179.8800048828125,AVB,5.146233494936386,0.028609258145667903
2016-06-30,1.3833039558438172,180.38999938964844,AVB,5.266485401502022,0.02919499650380417
2016-07-31,0.0,185.6499938964844,AVB,5.266485401502022,0.028367818877702383
2016-08-31,0.0,175.00999450683594,AVB,5.266485401502022,0.030092483668390218
2016-09-30,1.3588784085678285,177.83999633789062,AVB,5.3913853241882395,0.030315932496673977
2016-10-31,0.0,171.17999267578125,AVB,5.3913853241882395,0.03149541742532753
2016-11-30,0.0,164.49000549316406,AVB,5.3913853241882395,0.03277637026045511
2016-12-31,1.3458255773386951,177.14999389648438,AVB,5.467348994841213,0.030862823501060902
2017-01-31,0.0,173.30999755859375,AVB,5.467348994841213,0.03154664515526738
2017-02-28,0.0,183.77999877929688,AVB,5.467348994841213,0.029749423392950416
2017-03-31,1.4187329671807256,183.6000061035156,AVB,5.506740908931067,0.029993141208428442
2017-04-30,0.0,189.83999633789065,AVB,5.506740908931066,0.029007274626837744
2017-05-31,0.0,191.2400054931641,AVB,5.506740908931066,0.028794921307026974
2017-06-30,1.4284412695275361,192.1699981689453,AVB,5.551878222614786,0.02889045259673614
2017-07-31,0.0,192.3500061035156,AVB,5.551878222614786,0.028863415890025872
2017-08-31,0.0,187.72999572753903,AVB,5.551878222614786,0.02957374073918627
2017-09-30,1.4349185821101844,178.4199981689453,AVB,5.627918396157141,0.031543091883837394
2017-10-31,0.0,181.3300018310547,AVB,5.627918396157141,0.031036884902260562
2017-11-30,0.0,181.3300018310547,AVB,5.627918396157141,0.031036884902260562
2017-12-31,1.4314149445226496,178.41000366210938,AVB,5.713507763341096,0.032024593050073054
2018-01-31,0.0,170.39999389648438,AVB,5.713507763341096,0.03352997633798022
2018-02-28,0.0,156.02000427246094,AVB,5.713507763341096,0.03662035384490491
2018-03-31,1.5150110821835001,164.4600067138672,AVB,5.80978587834387,0.035326435857757944
2018-04-30,0.0,163.0,AVB,5.80978587834387,0.0356428581493489
2018-05-31,0.0,165.5399932861328,AVB,5.80978587834387,0.035095965410012815
2018-06-30,1.4985697177629826,171.88999938964844,AVB,5.879914326579317,0.034207425373540476
2018-07-31,0.0,176.85000610351562,AVB,5.879914326579317,0.03324803010262621
2018-08-31,0.0,183.2899932861328,AVB,5.879914326579317,0.03207984364645713
2018-09-30,1.4782338206869745,181.1499938964844,AVB,5.923229565156107,0.03269792859358777
2018-10-31,0.0,175.3800048828125,AVB,5.923229565156107,0.033773687993189194
2018-11-30,0.0,190.57000732421875,AVB,5.923229565156107,0.031081646311105264
2018-12-31,1.476276791909531,174.0500030517578,AVB,5.9680914125429885,0.03428952202183092
2019-01-31,0.0,192.9199981689453,AVB,5.9680914125429885,0.030935576763361606
2019-02-28,0.0,194.6300048828125,AVB,5.9680914125429885,0.030663778774174106
2019-03-31,1.532094879457719,200.72999572753903,AVB,5.985175209817207,0.02981704447371776
2019-04-30,0.0,200.92999267578125,AVB,5.985175209817207,0.029787365888550195
2019-05-31,0.0,203.0099945068359,AVB,5.985175209817207,0.029482170197367645
2019-06-30,1.5327964979804578,203.17999267578125,AVB,6.019401990034682,0.029625958298167544
2019-07-31,0.0,208.7899932861328,AVB,6.019401990034682,0.02882993526315934
2019-08-31,0.0,212.55999755859375,AVB,6.019401990034682,0.02831860208492611
2019-09-30,1.5214905614022856,215.3300018310547,AVB,6.062658730749993,0.028155197507064907
2019-10-31,0.0,217.66000366210935,AVB,6.062658730749993,0.027853802392475983
2019-11-30,0.0,214.41000366210935,AVB,6.062658730749993,0.02827600684296518
2019-12-31,1.5222405748820291,209.6999969482422,AVB,6.108622513722491,0.029130293765479695
2020-01-31,0.0,216.69000244140625,AVB,6.108622513722491,0.028190606141943648
2020-02-29,0.0,200.58999633789065,AVB,6.108622513722491,0.030453275962140272
2020-03-31,1.5241237884950738,147.1699981689453,AVB,6.100651422759846,0.04145309165361639
2020-04-30,0.0,162.9499969482422,AVB,6.100651422759846,0.03743879433577158
2020-05-31,0.0,156.00999450683594,AVB,6.100651422759846,0.03910423458474343
2020-06-30,1.6240862789919412,154.63999938964844,AVB,6.1919412037713295,0.040041006390393305
2020-07-31,0.0,153.1199951171875,AVB,6.19194120377133,0.04043848877497968
2020-08-31,0.0,158.05999755859375,AVB,6.19194120377133,0.03917462545496967
2020-09-30,1.565235225098778,149.33999633789062,AVB,6.235685867467822,0.041754961968521895
2020-10-31,0.0,139.1300048828125,AVB,6.235685867467822,0.04481913065927126
2020-11-30,0.0,166.58999633789062,AVB,6.235685867467822,0.03743133444111569
